53,2016-01-24-130,1.0
53,2016-01-30-118,1.0
53,2016-01-28-70,1.0
53,2016-01-26-106,1.0
53,2016-01-22-46,1.0
53,2016-01-28-82,1.89010152629
53,2016-01-30-142,1.0
53,2016-01-26-118,1.0
53,2016-01-22-58,4.50385984188
53,2016-01-30-58,1.0
53,2016-01-28-94,1.03260208914
53,2016-01-26-130,1.0
53,2016-01-22-70,1.92282950963
53,2016-01-28-106,1.0
53,2016-01-28-142,1.0
53,2016-01-30-82,1.0
53,2016-01-26-142,1.0
53,2016-01-22-82,1.0
53,2016-01-28-118,1.0
53,2016-01-24-58,1.0
53,2016-01-30-106,1.0
53,2016-01-22-94,1.0
53,2016-01-28-130,1.0
53,2016-01-24-70,1.0
53,2016-01-22-106,2.32756413703
53,2016-01-30-130,1.0
53,2016-01-26-46,1.0
53,2016-01-24-82,1.0
53,2016-01-24-142,1.0
53,2016-01-22-118,1.0
53,2016-01-26-58,2.01782522527
53,2016-01-24-94,1.0
53,2016-01-22-130,1.0
53,2016-01-30-70,1.0
53,2016-01-26-70,1.0
53,2016-01-24-106,1.0
53,2016-01-22-142,1.0
53,2016-01-26-82,2.08151152629
53,2016-01-30-94,1.0
53,2016-01-24-118,1.0
53,2016-01-28-58,4.64352970782
53,2016-01-26-94,1.0
53,2016-01-30-46,1.0
24,2016-01-24-130,5.06388770166
24,2016-01-30-118,2.68317003385
24,2016-01-28-70,8.47283172944
24,2016-01-26-106,2.32653259966
24,2016-01-22-46,9.73648296414
24,2016-01-28-82,33.1738644811
24,2016-01-30-142,1.0
24,2016-01-26-118,1.90003141636
24,2016-01-22-58,65.8217085246
24,2016-01-30-58,7.71382207732
24,2016-01-28-94,3.50789742847
24,2016-01-26-130,1.72665427971
24,2016-01-22-70,43.9369590997
24,2016-01-28-106,3.42698259648
24,2016-01-28-142,1.0
24,2016-01-30-82,44.5982833725
24,2016-01-26-142,1.0
24,2016-01-22-82,39.4322902619
24,2016-01-28-118,1.81923950471
24,2016-01-24-58,40.6932375821
24,2016-01-30-106,2.65987882842
24,2016-01-22-94,6.34154488961
24,2016-01-28-130,1.74061964914
24,2016-01-24-70,56.3106180928
24,2016-01-22-106,2.33718503415
24,2016-01-30-130,2.11976596092
24,2016-01-26-46,9.67741405551
24,2016-01-24-82,8.48471274635
24,2016-01-24-142,1.12371213346
24,2016-01-22-118,1.92257598136
24,2016-01-26-58,73.4040097282
24,2016-01-24-94,2.36099963196
24,2016-01-22-130,2.11747824251
24,2016-01-30-70,39.4322902619
24,2016-01-26-70,23.4288461403
24,2016-01-24-106,2.30709412164
24,2016-01-22-142,1.0
24,2016-01-26-82,36.6437113024
24,2016-01-30-94,4.78281104858
24,2016-01-24-118,4.11468867433
24,2016-01-28-58,82.1163728479
24,2016-01-26-94,5.1433599139
24,2016-01-30-46,13.373066291
43,2016-01-24-130,1.00682746654
43,2016-01-30-118,1.0
43,2016-01-28-70,1.0
43,2016-01-26-106,1.0
43,2016-01-22-46,1.0
43,2016-01-28-82,1.0
43,2016-01-30-142,1.0
43,2016-01-26-118,1.0
43,2016-01-22-58,1.0
43,2016-01-30-58,1.0
43,2016-01-28-94,1.0
43,2016-01-26-130,1.0
43,2016-01-22-70,1.0
43,2016-01-28-106,1.0
43,2016-01-28-142,1.0
43,2016-01-30-82,1.0
43,2016-01-26-142,1.0
43,2016-01-22-82,1.0
43,2016-01-28-118,1.0
43,2016-01-24-58,1.0
43,2016-01-30-106,1.0
43,2016-01-22-94,1.0
43,2016-01-28-130,1.0
43,2016-01-24-70,1.0
43,2016-01-22-106,1.00682746654
43,2016-01-30-130,1.0
43,2016-01-26-46,1.0
43,2016-01-24-82,1.0
43,2016-01-24-142,1.0
43,2016-01-22-118,1.0
43,2016-01-26-58,1.0
43,2016-01-24-94,1.0
43,2016-01-22-130,1.0
43,2016-01-30-70,1.0
43,2016-01-26-70,1.0
43,2016-01-24-106,1.0
43,2016-01-22-142,1.0
43,2016-01-26-82,1.0
43,2016-01-30-94,1.0
43,2016-01-24-118,1.0
43,2016-01-28-58,1.0
43,2016-01-26-94,1.0
43,2016-01-30-46,1.0
21,2016-01-24-130,1.00891203338
21,2016-01-30-118,1.73005124348
21,2016-01-28-70,1.0
21,2016-01-26-106,1.53314415925
21,2016-01-22-46,1.72637127315
21,2016-01-28-82,1.0
21,2016-01-30-142,1.0
21,2016-01-26-118,1.0
21,2016-01-22-58,1.64475137837
21,2016-01-30-58,1.0
21,2016-01-28-94,1.0
21,2016-01-26-130,1.0
21,2016-01-22-70,1.0
21,2016-01-28-106,1.30602487743
21,2016-01-28-142,1.0
21,2016-01-30-82,1.78719502916
21,2016-01-26-142,1.0
21,2016-01-22-82,1.77786091672
21,2016-01-28-118,1.21500880628
21,2016-01-24-58,1.01252024342
21,2016-01-30-106,1.58249428059
21,2016-01-22-94,1.02074339416
21,2016-01-28-130,1.1911645413
21,2016-01-24-70,1.77396760446
21,2016-01-22-106,2.17864197682
21,2016-01-30-130,1.00604185791
21,2016-01-26-46,1.88685987804
21,2016-01-24-82,1.0
21,2016-01-24-142,1.0
21,2016-01-22-118,1.3208932367
21,2016-01-26-58,1.12896433499
21,2016-01-24-94,1.03148977914
21,2016-01-22-130,2.06034296351
21,2016-01-30-70,1.0
21,2016-01-26-70,1.0
21,2016-01-24-106,1.90565985775
21,2016-01-22-142,1.0
21,2016-01-26-82,1.0
21,2016-01-30-94,1.0
21,2016-01-24-118,1.82347804414
21,2016-01-28-58,1.48607052703
21,2016-01-26-94,1.0
21,2016-01-30-46,2.93938162406
60,2016-01-24-130,1.0
60,2016-01-30-118,1.0
60,2016-01-28-70,1.0
60,2016-01-26-106,1.0
60,2016-01-22-46,1.0
60,2016-01-28-82,1.0
60,2016-01-30-142,1.0
60,2016-01-26-118,1.0
60,2016-01-22-58,1.0
60,2016-01-30-58,1.0
60,2016-01-28-94,1.0
60,2016-01-26-130,1.0
60,2016-01-22-70,1.0
60,2016-01-28-106,1.0
60,2016-01-28-142,1.0
60,2016-01-30-82,1.0
60,2016-01-26-142,1.14089015765
60,2016-01-22-82,1.0
60,2016-01-28-118,1.0
60,2016-01-24-58,1.0
60,2016-01-30-106,1.0
60,2016-01-22-94,1.0
60,2016-01-28-130,1.0
60,2016-01-24-70,1.0
60,2016-01-22-106,1.0
60,2016-01-30-130,1.64436127028
60,2016-01-26-46,1.0
60,2016-01-24-82,1.0
60,2016-01-24-142,1.0
60,2016-01-22-118,1.0
60,2016-01-26-58,1.0
60,2016-01-24-94,1.0
60,2016-01-22-130,1.0
60,2016-01-30-70,1.0
60,2016-01-26-70,1.0
60,2016-01-24-106,1.0
60,2016-01-22-142,1.0
60,2016-01-26-82,1.0
60,2016-01-30-94,1.0
60,2016-01-24-118,1.0
60,2016-01-28-58,1.0
60,2016-01-26-94,1.0
60,2016-01-30-46,1.0
34,2016-01-24-130,1.0
34,2016-01-30-118,1.0
34,2016-01-28-70,1.0
34,2016-01-26-106,1.0
34,2016-01-22-46,1.0
