53,2016-01-24-130,1.0
53,2016-01-30-118,1.0
53,2016-01-28-70,1.0
53,2016-01-26-106,1.0
53,2016-01-22-46,1.0
53,2016-01-28-82,1.9765433234
53,2016-01-30-142,1.0
53,2016-01-26-118,1.0
53,2016-01-22-58,4.13438453611
53,2016-01-30-58,1.0
53,2016-01-28-94,1.0
53,2016-01-26-130,1.0
53,2016-01-22-70,2.02563076029
53,2016-01-28-106,1.0
53,2016-01-28-142,1.0
53,2016-01-30-82,1.0
53,2016-01-26-142,1.0
53,2016-01-22-82,1.99995501804
53,2016-01-28-118,1.0
53,2016-01-24-58,1.8499053647
53,2016-01-30-106,1.0
53,2016-01-22-94,1.0
53,2016-01-28-130,1.0
53,2016-01-24-70,1.99995501804
53,2016-01-22-106,1.5178924038
53,2016-01-30-130,1.0
53,2016-01-26-46,1.0
53,2016-01-24-82,1.0
53,2016-01-24-142,1.0
53,2016-01-22-118,1.09006961986
53,2016-01-26-58,2.2361628451
53,2016-01-24-94,1.0
53,2016-01-22-130,1.0
53,2016-01-30-70,1.0
53,2016-01-26-70,1.99995501804
53,2016-01-24-106,1.0
53,2016-01-22-142,1.0
53,2016-01-26-82,1.92146901748
53,2016-01-30-94,1.0
53,2016-01-24-118,1.0
53,2016-01-28-58,4.66850797736
53,2016-01-26-94,1.0
53,2016-01-30-46,1.0
24,2016-01-24-130,4.83144740956
24,2016-01-30-118,2.84451587338
24,2016-01-28-70,9.23249863178
24,2016-01-26-106,2.38703972921
24,2016-01-22-46,14.1095293642
24,2016-01-28-82,26.4826763813
24,2016-01-30-142,1.04609496285
24,2016-01-26-118,1.8305901
24,2016-01-22-58,68.4552221958
24,2016-01-30-58,8.14248966071
24,2016-01-28-94,3.79078526334
24,2016-01-26-130,1.90262055498
24,2016-01-22-70,40.4572100838
24,2016-01-28-106,4.08344119677
24,2016-01-28-142,1.0
24,2016-01-30-82,50.1433815744
24,2016-01-26-142,1.0
24,2016-01-22-82,37.1180666739
24,2016-01-28-118,1.25129196851
24,2016-01-24-58,56.0111005003
24,2016-01-30-106,2.36840182448
24,2016-01-22-94,5.49966319128
24,2016-01-28-130,1.86655409189
24,2016-01-24-70,52.192583981
24,2016-01-22-106,2.21371817368
24,2016-01-30-130,1.82506121629
24,2016-01-26-46,17.4098925567
24,2016-01-24-82,9.89739309957
24,2016-01-24-142,1.73293486939
24,2016-01-22-118,2.04591890303
24,2016-01-26-58,86.2110967255
24,2016-01-24-94,2.36881239725
24,2016-01-22-130,1.82790914742
24,2016-01-30-70,38.1304520882
24,2016-01-26-70,22.8507575049
24,2016-01-24-106,2.23607067067
24,2016-01-22-142,1.0
24,2016-01-26-82,36.8978980724
24,2016-01-30-94,5.23730562385
24,2016-01-24-118,4.20358797455
24,2016-01-28-58,90.0571089322
24,2016-01-26-94,4.66695664016
24,2016-01-30-46,16.0650189308
43,2016-01-24-130,1.04283328901
43,2016-01-30-118,1.0
43,2016-01-28-70,1.0
43,2016-01-26-106,1.0
43,2016-01-22-46,1.0
43,2016-01-28-82,1.0
43,2016-01-30-142,1.0
43,2016-01-26-118,1.0
43,2016-01-22-58,1.0
43,2016-01-30-58,1.0
43,2016-01-28-94,1.0
43,2016-01-26-130,1.1
43,2016-01-22-70,1.0
43,2016-01-28-106,1.0
43,2016-01-28-142,1.0
43,2016-01-30-82,1.0
43,2016-01-26-142,1.0
43,2016-01-22-82,1.0
43,2016-01-28-118,1.0
43,2016-01-24-58,1.0
43,2016-01-30-106,1.0
43,2016-01-22-94,1.0
43,2016-01-28-130,1.0
43,2016-01-24-70,1.0
43,2016-01-22-106,1.11492437264
43,2016-01-30-130,1.0
43,2016-01-26-46,1.0
43,2016-01-24-82,1.0
43,2016-01-24-142,1.0
43,2016-01-22-118,1.0
43,2016-01-26-58,1.0
43,2016-01-24-94,1.0
43,2016-01-22-130,1.0
43,2016-01-30-70,1.0
43,2016-01-26-70,1.0
43,2016-01-24-106,1.0
43,2016-01-22-142,1.0
43,2016-01-26-82,1.0
43,2016-01-30-94,1.0
43,2016-01-24-118,1.0
43,2016-01-28-58,1.0
43,2016-01-26-94,1.0
43,2016-01-30-46,1.0
21,2016-01-24-130,1.00346206165
21,2016-01-30-118,1.59839078232
21,2016-01-28-70,1.0
21,2016-01-26-106,2.11251915038
21,2016-01-22-46,2.06762302796
21,2016-01-28-82,1.176236031
21,2016-01-30-142,1.0
21,2016-01-26-118,2.41934692014
21,2016-01-22-58,1.41528901724
21,2016-01-30-58,1.04636063142
21,2016-01-28-94,1.211402141
21,2016-01-26-130,1.07201768899
21,2016-01-22-70,1.00540691429
21,2016-01-28-106,1.80045667986
21,2016-01-28-142,1.0
21,2016-01-30-82,1.70823710217
21,2016-01-26-142,1.0
21,2016-01-22-82,1.82574842154
21,2016-01-28-118,1.1338871745
21,2016-01-24-58,1.09893168203
21,2016-01-30-106,1.549251923
21,2016-01-22-94,1.08571328455
21,2016-01-28-130,1.78289054053
21,2016-01-24-70,1.91259664296
21,2016-01-22-106,2.17824387453
21,2016-01-30-130,1.09856942781
21,2016-01-26-46,2.04168310748
21,2016-01-24-82,1.0448869862
21,2016-01-24-142,1.0
21,2016-01-22-118,1.16536655973
21,2016-01-26-58,1.42609784202
21,2016-01-24-94,1.13458428929
21,2016-01-22-130,1.9687629025
21,2016-01-30-70,1.0
21,2016-01-26-70,1.14667414667
21,2016-01-24-106,1.87833316419
21,2016-01-22-142,1.0
21,2016-01-26-82,1.0
21,2016-01-30-94,1.09984476218
21,2016-01-24-118,2.46022215609
21,2016-01-28-58,1.65921264178
21,2016-01-26-94,1.0
21,2016-01-30-46,4.04652950111
60,2016-01-24-130,1.0
60,2016-01-30-118,1.0
60,2016-01-28-70,1.0
60,2016-01-26-106,1.0
60,2016-01-22-46,1.0
60,2016-01-28-82,1.0
60,2016-01-30-142,1.0
60,2016-01-26-118,1.0
60,2016-01-22-58,1.0
60,2016-01-30-58,1.0
60,2016-01-28-94,1.0
60,2016-01-26-130,1.0
60,2016-01-22-70,1.0
60,2016-01-28-106,1.0
60,2016-01-28-142,1.0
60,2016-01-30-82,1.0
60,2016-01-26-142,1.27682145755
60,2016-01-22-82,1.0
60,2016-01-28-118,1.0
60,2016-01-24-58,1.0
60,2016-01-30-106,1.0
60,2016-01-22-94,1.0
60,2016-01-28-130,1.0
60,2016-01-24-70,1.0
60,2016-01-22-106,1.0
60,2016-01-30-130,1.70802641282
60,2016-01-26-46,1.0
60,2016-01-24-82,1.0
60,2016-01-24-142,1.0
60,2016-01-22-118,1.0
60,2016-01-26-58,1.0
60,2016-01-24-94,1.0
60,2016-01-22-130,1.0
60,2016-01-30-70,1.0
60,2016-01-26-70,1.0
60,2016-01-24-106,1.0
60,2016-01-22-142,1.0
60,2016-01-26-82,1.0
60,2016-01-30-94,1.0
60,2016-01-24-118,1.0
60,2016-01-28-58,1.0
60,2016-01-26-94,1.0
60,2016-01-30-46,1.0
34,2016-01-24-130,1.0
34,2016-01-30-118,1.0
